,Patch Name,Inferred from projects,occurrence
1561,MethodDeclaration#5#11,camel,7
1562,MethodDeclaration#5#11,spring-data-redis,1
1563,MethodDeclaration#5#12,commons-compress,1
1564,MethodDeclaration#5#12,spring-data-redis,4
1565,MethodDeclaration#5#12,spring-social-twitter,2
1566,MethodDeclaration#5#13,camel,3
1567,MethodDeclaration#5#14,wildfly,2
1568,MethodDeclaration#5#14,wildfly-core,1
1569,MethodDeclaration#5#15,camel,2
1570,MethodDeclaration#5#16,spring-social,1
1571,MethodDeclaration#5#16,spring-security,1
1572,MethodDeclaration#5#16,spring-batch,1
1573,MethodDeclaration#5#16,wildfly,1
1574,MethodDeclaration#5#17,camel,5
1575,MethodDeclaration#5#17,wildfly,1
1576,MethodDeclaration#5#18,spring-data-jpa,2
1577,MethodDeclaration#5#19,commons-codec,4
1578,MethodDeclaration#5#19,camel,1
1579,MethodDeclaration#5#19,commons-collections,1
1580,MethodDeclaration#5#19,wildfly,2
1581,MethodDeclaration#5#19,wildfly-core,1
1582,MethodDeclaration#5#20,spring-batch,3
1583,MethodDeclaration#5#20,spring-security,1
1584,MethodDeclaration#5#21,camel,1
1585,MethodDeclaration#5#21,wildfly,1
1586,MethodDeclaration#5#21,wildfly-core,1
1587,MethodDeclaration#5#22,wildfly,1
1588,MethodDeclaration#5#22,camel,1
1589,MethodDeclaration#5#22,spring-security,1
1590,MethodDeclaration#5#22,commons-compress,1
1591,MethodDeclaration#5#23,wildfly,2
1592,MethodDeclaration#5#24,spring-data-redis,3
1593,MethodDeclaration#5#25,spring-data-neo4j,1
1594,MethodDeclaration#5#25,spring-data-mongodb,1
1595,MethodDeclaration#5#25,wildfly,1
1596,MethodDeclaration#5#25,fuse,1
1597,MethodDeclaration#5#26,hive,2
1598,MethodDeclaration#5#27,spring-security,1
1599,MethodDeclaration#5#27,wildfly,1
1600,MethodDeclaration#5#28,spring-security,1
1601,MethodDeclaration#5#28,spring-roo,1
1602,MethodDeclaration#5#28,spring-data-jpa,1
1603,MethodDeclaration#5#29,commons-configuration,3
1604,MethodDeclaration#5#30,spring-ldap,1
1605,MethodDeclaration#5#30,spring-security,1
1606,MethodDeclaration#5#31,wildfly-core,1
1607,MethodDeclaration#5#31,wildfly,1
1608,MethodDeclaration#5#32,wildfly,2
1609,MethodDeclaration#5#33,wildfly-core,1
1610,MethodDeclaration#5#33,wildfly,1
1611,MethodDeclaration#5#34,spring-batch,2
1612,MethodDeclaration#5#35,spring-security,2
1613,MethodDeclaration#5#36,spring-batch,2
1614,MethodDeclaration#5#37,camel,1
1615,MethodDeclaration#5#37,spring-amqp,1
1616,MethodDeclaration#5#38,commons-io,2
1617,MethodDeclaration#5#39,spring-data-redis,2
1618,MethodDeclaration#8#0,fuse,1
1619,MethodDeclaration#8#0,camel,4
1620,MethodDeclaration#8#0,wildfly,2
1621,MethodDeclaration#8#0,wildfly-core,1
1622,MethodDeclaration#8#1,camel,1
1623,MethodDeclaration#8#1,spring-security,1
1624,MethodDeclaration#8#2,wildfly-core,6
1625,MethodDeclaration#8#2,wildfly,7
1626,MethodDeclaration#8#3,spring-data-jpa,5
1627,MethodDeclaration#8#3,spring-data-mongodb,12
1628,MethodDeclaration#8#3,spring-data-neo4j,4
1629,MethodDeclaration#8#3,spring-data-rest,3
1630,MethodDeclaration#8#3,spring-data-redis,2
1631,MethodDeclaration#8#3,fuse,1
1632,MethodDeclaration#8#3,spring-data-commons,1
1633,MethodDeclaration#8#3,camel,1
1634,MethodDeclaration#8#4,camel,5
1635,MethodDeclaration#8#4,spring-security,2
1636,MethodDeclaration#8#4,spring-webflow,1
1637,MethodDeclaration#8#4,spring-data-jpa,1
1638,MethodDeclaration#8#4,spring-data-redis,1
1639,MethodDeclaration#8#5,spring-amqp,3
1640,MethodDeclaration#8#6,spring-security-oauth,1
1641,MethodDeclaration#8#6,camel,5
1642,MethodDeclaration#8#6,wildfly-core,2
1643,MethodDeclaration#8#6,spring-data-neo4j,2
1644,MethodDeclaration#8#6,wildfly,1
1645,MethodDeclaration#8#7,wildfly,1
1646,MethodDeclaration#8#7,camel,1
1647,MethodDeclaration#8#7,wildfly-core,1
1648,MethodDeclaration#8#8,camel,2
1649,MethodDeclaration#8#8,wildfly,1
1650,MethodDeclaration#8#8,wildfly-core,1
1651,MethodDeclaration#8#9,wildfly-core,6
1652,MethodDeclaration#8#9,wildfly,1
1653,MethodDeclaration#8#10,wildfly,2
1654,MethodDeclaration#8#10,wildfly-core,2
1655,MethodDeclaration#8#11,camel,1
1656,MethodDeclaration#8#11,wildfly,1
1657,MethodDeclaration#8#11,hive,1
1658,MethodDeclaration#8#12,wildfly,4
1659,MethodDeclaration#8#13,spring-data-rest,1
1660,MethodDeclaration#8#13,spring-hadoop,1
1661,MethodDeclaration#8#13,camel,1
1662,MethodDeclaration#8#13,spring-amqp,1
1663,MethodDeclaration#8#13,spring-security,1
1664,MethodDeclaration#8#13,spring-data-mongodb,1
1665,MethodDeclaration#8#14,wildfly,1
1666,MethodDeclaration#8#14,spring-security-oauth,1
1667,MethodDeclaration#8#15,hive,2
1668,MethodDeclaration#8#16,spring-security,1
1669,MethodDeclaration#8#16,camel,2
1670,MethodDeclaration#8#16,wildfly-core,2
1671,MethodDeclaration#8#16,wildfly,2
1672,MethodDeclaration#8#16,spring-data-mongodb,1
1673,MethodDeclaration#8#16,spring-security-oauth,1
1674,MethodDeclaration#8#17,spring-data-commons,2
1675,MethodDeclaration#8#18,wildfly-core,1
1676,MethodDeclaration#8#18,camel,1
1677,MethodDeclaration#8#18,wildfly,1
1678,MethodDeclaration#8#19,wildfly-core,2
1679,MethodDeclaration#8#19,wildfly,2
1680,MethodDeclaration#8#20,camel,3
1681,MethodDeclaration#8#21,wildfly,4
1682,MethodDeclaration#8#22,spring-ldap,1
1683,MethodDeclaration#8#22,camel,4
1684,MethodDeclaration#8#22,wildfly-core,1
1685,MethodDeclaration#8#23,spring-amqp,3
1686,MethodDeclaration#8#23,spring-security,1
1687,MethodDeclaration#8#24,camel,1
1688,MethodDeclaration#8#24,wildfly-core,1
1689,MethodDeclaration#8#24,wildfly,1
1690,MethodDeclaration#8#25,camel,1
1691,MethodDeclaration#8#25,wildfly,3
1692,MethodDeclaration#8#26,wildfly,1
1693,MethodDeclaration#8#26,spring-data-commons,1
1694,MethodDeclaration#8#27,spring-data-neo4j,2
1695,MethodDeclaration#8#28,spring-batch,1
1696,MethodDeclaration#8#28,wildfly-core,1
1697,MethodDeclaration#8#28,wildfly,1
1698,MethodDeclaration#8#29,spring-security-oauth,2
1699,MethodDeclaration#8#30,wildfly,1
1700,MethodDeclaration#8#30,wildfly-core,1
1701,MethodDeclaration#8#31,wildfly,1
1702,MethodDeclaration#8#31,wildfly-core,1
1703,MethodDeclaration#8#32,wildfly,1
1704,MethodDeclaration#8#32,spring-social-facebook,1
1705,MethodDeclaration#8#33,wildfly,1
1706,MethodDeclaration#8#33,wildfly-core,1
1707,MethodDeclaration#8#34,wildfly-core,1
1708,MethodDeclaration#8#34,wildfly,1
1709,MethodDeclaration#8#35,wildfly,1
1710,MethodDeclaration#8#35,wildfly-core,1
1711,MethodDeclaration#8#36,camel,1
1712,MethodDeclaration#8#36,wildfly,1
1713,MethodDeclaration#8#37,wildfly-core,1
1714,MethodDeclaration#8#37,camel,1
1715,MethodDeclaration#8#38,camel,2
1716,MethodDeclaration#8#39,wildfly,1
1717,MethodDeclaration#8#39,wildfly-core,1
1718,MethodDeclaration#24#0,wildfly,7
1719,MethodDeclaration#24#1,spring-security,3
1720,MethodDeclaration#24#3,wildfly,2
1721,MethodDeclaration#24#2,wildfly,1
1722,MethodDeclaration#24#2,wildfly-core,1
1723,MethodDeclaration#24#5,camel,4
1724,MethodDeclaration#24#4,wildfly,1
1725,MethodDeclaration#24#4,wildfly-core,1
1726,MethodDeclaration#24#6,spring-data-commons,2
1727,MethodDeclaration#15#0,wildfly,2
1728,MethodDeclaration#15#1,spring-security,4
1729,MethodDeclaration#15#2,camel,2
1730,MethodDeclaration#15#3,spring-security,2
1731,MethodDeclaration#15#4,camel,2
1732,MethodDeclaration#10#0,wildfly-core,1
1733,MethodDeclaration#10#0,wildfly,1
1734,MethodDeclaration#10#1,wildfly-core,6
1735,MethodDeclaration#10#1,wildfly,6
1736,MethodDeclaration#10#2,camel,8
1737,MethodDeclaration#10#3,spring-data-neo4j,7
1738,MethodDeclaration#10#4,fuse,7
1739,MethodDeclaration#10#5,spring-data-neo4j,6
1740,MethodDeclaration#10#6,wildfly-core,1
1741,MethodDeclaration#10#6,wildfly,2
1742,MethodDeclaration#10#6,spring-data-redis,1
1743,MethodDeclaration#10#6,spring-ldap,1
1744,MethodDeclaration#10#7,camel,3
1745,MethodDeclaration#10#8,spring-data-neo4j,1
1746,MethodDeclaration#10#8,spring-data-mongodb,1
1747,MethodDeclaration#10#9,wildfly,4
1748,MethodDeclaration#10#11,wildfly-swarm,1
1749,MethodDeclaration#10#11,wildfly,3
1750,MethodDeclaration#10#10,spring-security,1
1751,MethodDeclaration#10#10,camel,1
1752,MethodDeclaration#10#12,hive,4
1753,MethodDeclaration#10#13,wildfly-core,1
1754,MethodDeclaration#10#13,wildfly,1
1755,MethodDeclaration#10#14,spring-ws,3
1756,MethodDeclaration#10#15,camel,2
1757,MethodDeclaration#10#16,spring-data-jpa,1
1758,MethodDeclaration#10#16,spring-data-neo4j,1
1759,MethodDeclaration#10#17,camel,1
1760,MethodDeclaration#10#17,commons-configuration,1
1761,MethodDeclaration#10#18,camel,3
1762,MethodDeclaration#10#19,wildfly-elytron,2
1763,MethodDeclaration#10#20,wildfly,3
1764,MethodDeclaration#10#21,spring-data-commons,2
1765,MethodDeclaration#10#22,fuse,2
1766,MethodDeclaration#10#23,spring-ws,2
1767,MethodDeclaration#10#24,wildfly,2
1768,MethodDeclaration#10#25,spring-security,2
1769,MethodDeclaration#10#26,wildfly,1
1770,MethodDeclaration#10#26,camel,1
1771,MethodDeclaration#10#27,wildfly-core,1
1772,MethodDeclaration#10#27,wildfly,1
1773,MethodDeclaration#10#28,camel,2
1774,MethodDeclaration#10#29,camel,2
1775,MethodDeclaration#10#30,wildfly-core,1
1776,MethodDeclaration#10#30,wildfly,1
1777,MethodDeclaration#14#0,spring-security-oauth,5
1778,MethodDeclaration#14#0,spring-data-mongodb,3
1779,MethodDeclaration#14#0,spring-webflow,1
1780,MethodDeclaration#14#0,camel,5
1781,MethodDeclaration#14#0,spring-security,2
1782,MethodDeclaration#14#0,spring-batch,1
1783,MethodDeclaration#14#0,wildfly,1
1784,MethodDeclaration#14#1,spring-data-neo4j,1
1785,MethodDeclaration#14#1,spring-data-jpa,2
1786,MethodDeclaration#14#2,camel,6
1787,MethodDeclaration#14#3,wildfly,2
1788,MethodDeclaration#14#4,spring-security,4
1789,MethodDeclaration#14#4,spring-data-mongodb,1
1790,MethodDeclaration#14#6,spring-data-jpa,2
1791,MethodDeclaration#14#5,wildfly,1
1792,MethodDeclaration#14#5,wildfly-arquillian,1
1793,MethodDeclaration#14#7,wildfly-core,3
1794,MethodDeclaration#14#7,wildfly,3
1795,MethodDeclaration#14#8,wildfly,1
1796,MethodDeclaration#14#8,wildfly-core,1
1797,MethodDeclaration#14#9,wildfly-core,2
1798,MethodDeclaration#14#10,commons-collections,3
1799,MethodDeclaration#14#11,camel,2
1800,MethodDeclaration#14#12,spring-roo,2
1801,MethodDeclaration#14#13,wildfly,1
1802,MethodDeclaration#14#13,wildfly-core,1
1803,MethodDeclaration#14#14,wildfly,1
1804,MethodDeclaration#14#14,wildfly-core,1
1805,MethodDeclaration#14#15,camel,2
1806,MethodDeclaration#14#16,commons-collections,2
1807,MethodDeclaration#12#0,wildfly,2
1808,MethodDeclaration#12#1,camel,8
1809,MethodDeclaration#12#2,hive,2
1810,MethodDeclaration#12#2,spring-data-neo4j,1
1811,MethodDeclaration#12#2,camel,4
1812,MethodDeclaration#12#2,wildfly,1
1813,MethodDeclaration#12#2,spring-data-mongodb,1
1814,MethodDeclaration#12#3,wildfly-core,3
1815,MethodDeclaration#12#3,wildfly,3
1816,MethodDeclaration#12#4,wildfly,1
1817,MethodDeclaration#12#4,wildfly-core,1
1818,MethodDeclaration#12#5,wildfly,1
1819,MethodDeclaration#12#5,wildfly-core,1
1820,MethodDeclaration#12#6,spring-amqp,1
1821,MethodDeclaration#12#6,camel,2
1822,MethodDeclaration#12#6,spring-data-mongodb,1
1823,MethodDeclaration#12#6,spring-security,1
1824,MethodDeclaration#12#7,wildfly,3
1825,MethodDeclaration#12#7,wildfly-core,3
1826,MethodDeclaration#12#8,wildfly-elytron,8
1827,MethodDeclaration#12#9,spring-social-linkedin,1
1828,MethodDeclaration#12#9,spring-social-facebook,1
1829,MethodDeclaration#12#9,spring-social,1
1830,MethodDeclaration#12#9,spring-social-twitter,1
1831,MethodDeclaration#12#10,spring-data-neo4j,2
1832,MethodDeclaration#12#11,wildfly,2
1833,MethodDeclaration#12#11,spring-roo,1
1834,MethodDeclaration#12#12,spring-shell,1
1835,MethodDeclaration#12#12,spring-security,2
1836,MethodDeclaration#12#12,spring-data-mongodb,1
1837,MethodDeclaration#12#13,spring-security,3
1838,MethodDeclaration#12#14,camel,2
1839,MethodDeclaration#12#15,wildfly,1
1840,MethodDeclaration#12#15,wildfly-core,1
1841,MethodDeclaration#12#15,camel,1
1842,MethodDeclaration#12#16,camel,4
1843,MethodDeclaration#12#17,wildfly-core,1
1844,MethodDeclaration#12#17,camel,1
1845,MethodDeclaration#12#17,wildfly,1
1846,MethodDeclaration#12#18,wildfly-core,1
1847,MethodDeclaration#12#18,wildfly,1
1848,MethodDeclaration#12#19,spring-security,1
1849,MethodDeclaration#12#19,spring-shell,1
1850,MethodDeclaration#12#20,spring-ws,2
1851,MethodDeclaration#12#21,wildfly-core,1
1852,MethodDeclaration#12#21,wildfly,1
1853,MethodDeclaration#12#22,wildfly,2
1854,MethodDeclaration#12#23,wildfly,1
1855,MethodDeclaration#12#23,wildfly-core,1
1856,MethodDeclaration#12#24,wildfly-core,1
1857,MethodDeclaration#12#24,wildfly,1
1858,MethodDeclaration#12#25,spring-data-mongodb,2
1859,MethodDeclaration#12#26,spring-data-redis,2
1860,MethodDeclaration#12#27,wildfly-core,1
1861,MethodDeclaration#12#27,wildfly,1
1862,MethodDeclaration#12#28,spring-security,1
1863,MethodDeclaration#12#28,wildfly-core,1
1864,MethodDeclaration#12#29,spring-shell,1
1865,MethodDeclaration#12#29,camel,1
1866,MethodDeclaration#12#30,spring-ldap,1
1867,MethodDeclaration#12#30,wildfly-core,1
1868,MethodDeclaration#11#0,spring-data-neo4j,2
1869,MethodDeclaration#11#0,spring-data-mongodb,3
1870,MethodDeclaration#11#0,fuse,2
1871,MethodDeclaration#11#0,spring-data-redis,2
1872,MethodDeclaration#11#0,wildfly,1
1873,MethodDeclaration#11#0,spring-data-jpa,1
1874,MethodDeclaration#11#0,spring-data-rest,2
1875,MethodDeclaration#11#1,camel,2
1876,MethodDeclaration#11#1,spring-amqp,1
1877,MethodDeclaration#11#2,spring-social,1
1878,MethodDeclaration#11#2,spring-social-linkedin,1
1879,MethodDeclaration#11#2,spring-social-facebook,1
1880,MethodDeclaration#11#2,spring-social-twitter,1
1881,MethodDeclaration#11#3,wildfly-elytron,2
1882,MethodDeclaration#11#4,camel,4
1883,MethodDeclaration#11#5,wildfly-core,4
1884,MethodDeclaration#11#5,wildfly,4
1885,MethodDeclaration#11#6,camel,2
1886,MethodDeclaration#11#6,spring-amqp,1
1887,MethodDeclaration#11#7,wildfly-core,3
1888,MethodDeclaration#11#8,wildfly-core,1
1889,MethodDeclaration#11#8,commons-configuration,1
1890,MethodDeclaration#11#8,wildfly,1
1891,MethodDeclaration#11#9,wildfly,2
1892,MethodDeclaration#11#10,wildfly-core,1
1893,MethodDeclaration#11#10,wildfly,1
1894,MethodDeclaration#11#11,camel,2
1895,MethodDeclaration#11#11,wildfly,1
1896,MethodDeclaration#11#12,wildfly,1
1897,MethodDeclaration#11#12,wildfly-arquillian,1
1898,MethodDeclaration#11#13,spring-amqp,1
1899,MethodDeclaration#11#13,camel,1
1900,MethodDeclaration#11#14,spring-data-redis,1
1901,MethodDeclaration#11#14,spring-data-mongodb,1
1902,MethodDeclaration#11#15,camel,2
1903,MethodDeclaration#11#16,wildfly-core,1
1904,MethodDeclaration#11#16,wildfly,1
1905,MethodDeclaration#11#17,camel,2
1906,MethodDeclaration#11#18,camel,2
1907,MethodDeclaration#11#19,wildfly,1
1908,MethodDeclaration#11#19,wildfly-core,1
1909,MethodDeclaration#11#20,camel,2
1910,MethodDeclaration#11#21,camel,2
1911,MethodDeclaration#11#23,wildfly-core,2
1912,MethodDeclaration#11#22,spring-batch,2
1913,MethodDeclaration#11#24,wildfly,2
1914,MethodDeclaration#11#25,spring-ldap,2
1915,MethodDeclaration#11#26,wildfly,2
1916,MethodDeclaration#11#27,spring-data-commons,2
1917,MethodDeclaration#7#0,spring-data-redis,18
1918,MethodDeclaration#7#0,wildfly,1
1919,MethodDeclaration#7#0,spring-data-jpa,1
1920,MethodDeclaration#7#1,spring-data-redis,1
1921,MethodDeclaration#7#1,spring-data-neo4j,1
1922,MethodDeclaration#7#2,spring-batch,1
1923,MethodDeclaration#7#2,wildfly-elytron,1
1924,MethodDeclaration#7#3,camel,2
1925,MethodDeclaration#7#4,wildfly-core,1
1926,MethodDeclaration#7#4,wildfly,1
1927,MethodDeclaration#7#5,wildfly-core,3
1928,MethodDeclaration#7#5,wildfly,3
1929,MethodDeclaration#7#6,wildfly-core,2
1930,MethodDeclaration#7#6,spring-security,1
1931,MethodDeclaration#7#6,spring-roo,2
1932,MethodDeclaration#7#7,wildfly,1
1933,MethodDeclaration#7#7,spring-roo,2
1934,MethodDeclaration#7#8,wildfly,4
1935,MethodDeclaration#7#8,camel,2
1936,MethodDeclaration#7#8,wildfly-core,1
1937,MethodDeclaration#7#9,camel,4
1938,MethodDeclaration#7#9,commons-compress,1
1939,MethodDeclaration#7#9,commons-io,1
1940,MethodDeclaration#7#10,wildfly,3
1941,MethodDeclaration#7#11,wildfly,2
1942,MethodDeclaration#7#13,spring-amqp,1
1943,MethodDeclaration#7#13,wildfly-swarm,1
1944,MethodDeclaration#7#13,camel,2
1945,MethodDeclaration#7#12,commons-collections,1
1946,MethodDeclaration#7#12,commons-io,1
1947,MethodDeclaration#7#14,camel,1
1948,MethodDeclaration#7#14,wildfly-core,1
1949,MethodDeclaration#7#14,wildfly,1
1950,MethodDeclaration#7#15,wildfly,2
1951,MethodDeclaration#7#15,wildfly-core,2
1952,MethodDeclaration#7#16,spring-data-mongodb,2
1953,MethodDeclaration#7#17,hive,2
1954,MethodDeclaration#7#18,spring-batch-admin,2
1955,MethodDeclaration#7#18,wildfly,1
1956,MethodDeclaration#7#19,spring-security,3
1957,MethodDeclaration#7#20,spring-roo,1
1958,MethodDeclaration#7#20,spring-security,1
1959,MethodDeclaration#7#20,camel,1
1960,MethodDeclaration#7#21,camel,2
1961,MethodDeclaration#7#22,spring-security,1
1962,MethodDeclaration#7#22,spring-data-jpa,1
1963,MethodDeclaration#7#22,spring-data-neo4j,1
1964,MethodDeclaration#7#23,wildfly-core,3
1965,MethodDeclaration#7#24,camel,2
1966,MethodDeclaration#7#25,camel,2
1967,MethodDeclaration#7#26,spring-security,1
1968,MethodDeclaration#7#26,hive,1
1969,MethodDeclaration#7#27,camel,2
1970,MethodDeclaration#7#28,spring-data-neo4j,2
1971,MethodDeclaration#7#29,wildfly,1
1972,MethodDeclaration#7#29,wildfly-core,1
1973,MethodDeclaration#23#0,spring-security-oauth,2
1974,MethodDeclaration#23#1,wildfly-core,4
1975,MethodDeclaration#23#2,wildfly,1
1976,MethodDeclaration#23#2,wildfly-core,1
1977,MethodDeclaration#23#3,wildfly,1
1978,MethodDeclaration#23#3,wildfly-core,1
1979,MethodDeclaration#23#4,spring-data-jpa,1
1980,MethodDeclaration#23#4,spring-data-mongodb,1
1981,MethodDeclaration#23#5,wildfly-core,1
1982,MethodDeclaration#23#5,wildfly,1
1983,MethodDeclaration#23#6,hive,2
1984,MethodDeclaration#27#0,camel,4
1985,MethodDeclaration#27#1,wildfly,3
1986,MethodDeclaration#27#2,wildfly-core,1
1987,MethodDeclaration#27#2,wildfly,1
1988,MethodDeclaration#27#3,commons-io,2
1989,MethodDeclaration#27#4,camel,2
1990,MethodDeclaration#27#5,wildfly,1
1991,MethodDeclaration#27#5,wildfly-core,1
1992,MethodDeclaration#29#0,spring-data-neo4j,2
1993,MethodDeclaration#29#1,spring-roo,2
1994,MethodDeclaration#29#2,spring-security,2
1995,MethodDeclaration#29#3,wildfly-core,1
1996,MethodDeclaration#29#3,wildfly,1
1997,MethodDeclaration#18#0,camel,5
1998,MethodDeclaration#18#1,fuse,2
1999,MethodDeclaration#18#2,commons-collections,2
2000,MethodDeclaration#18#3,camel,4
2001,MethodDeclaration#18#4,spring-security,4
2002,MethodDeclaration#18#5,wildfly,2
2003,MethodDeclaration#18#7,wildfly-core,1
2004,MethodDeclaration#18#7,wildfly,1
2005,MethodDeclaration#18#6,hive,2
2006,MethodDeclaration#18#8,wildfly,2
2007,MethodDeclaration#18#9,spring-security,2
2008,MethodDeclaration#25#0,spring-batch,9
2009,MethodDeclaration#25#1,wildfly,3
2010,MethodDeclaration#25#1,wildfly-core,3
2011,MethodDeclaration#25#2,fuse,5
2012,MethodDeclaration#25#3,spring-security,2
2013,MethodDeclaration#25#4,fuse,5
2014,MethodDeclaration#25#5,camel,3
2015,MethodDeclaration#25#6,spring-social,2
2016,MethodDeclaration#25#7,spring-security,2
2017,MethodDeclaration#25#8,wildfly,1
2018,MethodDeclaration#25#8,wildfly-core,1
2019,MethodDeclaration#25#9,camel,2
2020,MethodDeclaration#25#10,wildfly,1
2021,MethodDeclaration#25#10,wildfly-core,1
2022,MethodDeclaration#25#11,spring-security,2
2023,MethodDeclaration#25#12,commons-io,2
2024,MethodDeclaration#25#13,spring-data-commons,2
2025,MethodDeclaration#25#14,spring-amqp,2
2026,MethodDeclaration#13#0,camel,2
2027,MethodDeclaration#13#1,wildfly-core,1
2028,MethodDeclaration#13#1,wildfly,1
2029,MethodDeclaration#13#2,spring-data-jpa,2
2030,MethodDeclaration#13#3,camel,3
2031,MethodDeclaration#13#4,spring-social-twitter,1
2032,MethodDeclaration#13#4,spring-social,1
2033,MethodDeclaration#13#5,spring-data-redis,2
2034,MethodDeclaration#13#5,camel,1
2035,MethodDeclaration#13#6,wildfly,2
2036,MethodDeclaration#13#6,wildfly-core,2
2037,MethodDeclaration#13#7,wildfly,2
2038,MethodDeclaration#13#9,wildfly-core,1
2039,MethodDeclaration#13#9,wildfly,1
2040,MethodDeclaration#13#8,wildfly,2
2041,MethodDeclaration#13#10,commons-collections,2
2042,MethodDeclaration#13#11,spring-data-jpa,2
2043,MethodDeclaration#13#12,camel,1
2044,MethodDeclaration#13#12,spring-security,1
2045,MethodDeclaration#13#13,spring-security,2
2046,MethodDeclaration#13#14,camel,2
2047,MethodDeclaration#13#15,spring-amqp,2
2048,MethodDeclaration#13#16,spring-amqp,1
2049,MethodDeclaration#13#16,wildfly,1
2050,MethodDeclaration#13#17,spring-webflow,2
2051,MethodDeclaration#40#0,wildfly,1
2052,MethodDeclaration#40#0,wildfly-core,1
2053,MethodDeclaration#16#0,hive,3
2054,MethodDeclaration#16#0,spring-webflow,1
2055,MethodDeclaration#16#0,spring-shell,1
2056,MethodDeclaration#16#1,spring-social,1
2057,MethodDeclaration#16#1,spring-social-twitter,1
